MajorAxisLength,MinorAxisLength,ConvexArea,Perimeter,Area_imputed,Eccentricity_imputed,Extent_imputed,target
460.6704313,287.9931727,105569,1230.233,103377.0,0.780495845,0.726967785,0
359.2726917,263.3333902,75353,1017.749,73972.0,0.680269105,0.754739312,0
296.4930361,206.2251984,49089,840.545,47602.0,0.718479434,0.721187789,0
341.6460576,258.3928669,70703,989.917,69151.0,0.654204824,0.75184561,0
319.1919279,230.7099964,58879,916.396,56518.0,0.691063598,0.718647085,0
390.4129792,282.2148203,87873,1106.033,86314.0,0.690992119,0.733663131,0
334.588138,219.1856198,58408,941.429,56477.0,0.755550137,0.685666764,0
264.4163841,157.9904179,33699,713.775,32097.0,0.801864322,0.681117902,0
356.2592463,256.4883397,72618,1011.054,71284.0,0.694027404,0.742975069,0
365.8369921,307.9116981,89581,1099.568,87937.0,0.54000213,0.711009953,0
419.7533709,306.9548981,102881,1202.369,100835.0,0.682083382,0.752578628,0
370.5036219,231.5511993,69039,1006.028,66752.0,0.78065406,0.742390035,0
326.2987214,264.4148773,67971,998.793,65999.0,0.585951613,0.676864225,0
362.0635747,256.3830246,73417,1033.87,70977.0,0.70609608,0.650222613,0
272.9372082,181.8567206,39909,757.295,38569.0,0.745688178,0.716030818,0
368.074061,189.8138686,55662,943.599,53964.0,0.856772375,0.603678181,0
413.4963654,246.4047067,81839,1113.607,79100.0,0.803054658,0.655148423,0
400.4656882,265.928797,84531,1112.784,83071.0,0.747689152,0.718458106,0
262.3470571,155.0257428,32564,718.847,31237.0,0.806731223,0.613910617,0
245.7557814,143.7108718,28607,678.815,26908.0,0.811198369,0.693487281,0
358.1989179,240.7826944,68732,1006.375,66797.0,0.740366108,0.697662517,0
388.8073993,250.6960737,77958,1065.68,76222.0,0.764366384,0.73744195,0
297.8913729,201.5349368,48300,836.109,46810.0,0.736407405,0.721307939,0
382.3576865,218.8887484,66825,1018.353,65123.0,0.819924857,0.764336518,0
392.4932707,216.8275716,69597,1079.752,65091.0,0.833555048,0.664193878,0
363.5065315,249.5814954,72981,1079.973,68400.0,0.727040805,0.725744843,0
393.6167673,209.630823,65958,1014.268,64056.0,0.846382218,0.767873412,0
319.0820631,202.2364946,51829,907.423,49821.0,0.773491106,0.677975097,0
394.340189,264.5790871,83419,1120.777,80353.0,0.74151054,0.668021782,0
330.7474868,200.9579393,53060,894.039,51539.0,0.794252979,0.72541099,0
393.251665,209.1461847,66445,1047.037,63827.0,0.846846105,0.66740908,0
435.5508797,262.0614475,91337,1176.657,89345.0,0.798738633,0.713846277,0
264.687187,156.3955455,33540,727.561,31275.0,0.806767261,0.658393331,0
433.6712228,222.9994167,78125,1103.236,75431.0,0.857662466,0.723184154,0
397.902945,235.5598942,74803,1073.916,72718.0,0.805935469,0.746867425,0
424.8227093,253.171548,85879,1163.528,82886.0,0.803024243,0.648281256,0
353.1242534,247.3352308,69587,983.385,67852.0,0.713731082,0.729512956,0
338.4814606,193.0052021,52619,909.681,49336.0,0.821499608,0.656552752,0
296.6559478,171.2081645,41361,798.546,39368.0,0.816654393,0.619968504,0
350.0425817,189.765438,52949,897.111,51304.0,0.840300429,0.660997732,0
433.7681595,270.2860947,93480,1165.084,91764.0,0.782132713,0.692924564,0
398.8445645,254.1729295,80799,1074.108,79252.0,0.770638009,0.705007428,0
328.9180154,198.2839196,52600,897.796,50530.0,0.797864438,0.681695537,0
354.0975248,238.5102532,67503,971.938,66063.0,0.739121421,0.762676056,0
391.8675067,239.6017637,74825,1046.52,73311.0,0.791294159,0.689966401,0
428.1169055,249.3908796,84950,1130.673,82793.0,0.812809305,0.742458211,0
452.8630128,297.0241867,108211,1254.861,104921.0,0.754864415,0.726297937,0
350.8999545,219.4898675,62384,979.727,59654.0,0.780219721,0.713052833,0
407.6686396,241.3995271,78857,1068.375,76531.0,0.805830387,0.731227487,0
344.9801825,215.4342255,58924,935.816,57438.0,0.781038479,0.693394176,0
336.021702,210.4280656,56855,910.837,55129.0,0.779635513,0.750401546,0
284.3301121,170.5330024,39280,761.131,37302.0,0.800171576,0.721173923,0
338.3209626,220.464395,59383,915.379,58357.0,0.758526041,0.738172941,0
254.47223,171.0010504,35376,719.935,33615.0,0.740566437,0.788048575,0
330.8992812,186.2529038,50165,873.837,47555.0,0.82654621,0.680708836,0
387.6741043,236.8736053,73593,1038.741,71762.0,0.791621183,0.701677879,0
401.6681425,269.6684468,86777,1118.999,84677.0,0.741121199,0.751028843,0
367.1703365,300.7939859,87929,1080.007,86421.0,0.573476639,0.748622661,0
431.3669658,272.751395,93719,1179.374,90191.0,0.7747273,0.625024255,0
251.7422462,178.341115,35824,713.94,34638.0,0.705783651,0.749399624,0
274.0659935,185.4112735,40747,772.501,39275.0,0.736423765,0.712562139,0
281.8248824,192.6741159,42792,782.362,41458.0,0.729794954,0.682773386,0
405.9151667,272.0833254,87690,1104.717,85954.0,0.742093815,0.714817957,0
343.9347569,213.1333342,58274,931.451,56589.0,0.784845746,0.659853078,0
280.1124767,185.1922062,40539,766.531,39622.0,0.750266822,0.733007733,0
329.9357423,187.0417222,49367,858.386,48093.0,0.823784218,0.745108064,0
349.011262,247.6902693,69607,997.276,67404.0,0.704512743,0.745026085,0
350.2854586,214.8024505,59449,939.149,57838.0,0.789911277,0.674039717,0
355.3995375,214.5674661,60494,962.708,58570.0,0.797184383,0.657557931,0
375.2796881,205.4140518,61711,971.185,60199.0,0.836895588,0.736289139,0
402.5264818,241.2834392,76702,1080.034,74254.0,0.800432782,0.726470473,0
407.5658564,200.2610472,65950,1023.064,63718.0,0.870957281,0.7229673,0
245.4012948,150.2455819,30316,683.004,28216.0,0.790668532,0.622292797,0
395.3686671,258.275952,82562,1114.488,79055.0,0.757139293,0.71950598,0
414.1071647,266.9075277,87883,1146.164,86141.0,0.764572839,0.718740092,0
449.409264,239.614078,85648,1148.363,82873.0,0.846004564,0.700769491,0
387.7628358,325.7371661,100682,1193.908,98485.0,0.54252098,0.729864528,0
313.479956,218.6686172,55147,882.669,53633.0,0.716534018,0.728432118,0
335.2416873,243.9723903,64898,977.095,63191.0,0.685841703,0.704603994,0
325.1886359,231.9557989,60738,966.758,58545.0,0.700862765,0.700500144,0
381.6717342,231.5281935,71336,1067.692,68931.0,0.794994961,0.679310549,0
360.0234655,243.2719738,69889,1035.277,67874.0,0.737166231,0.678319442,0
323.1744104,246.2883243,64553,997.264,61200.0,0.647469874,0.707449022,0
396.4868571,280.2454497,88754,1154.562,87089.0,0.70739191,0.742231578,0
383.5712334,201.3818552,62974,1043.187,87928.44927536232,0.851091037,0.684081829,0
354.2355512,182.3120807,52070,961.439,87928.44927536232,0.857392304,0.6996799807723215,0
259.2088782,210.3507977,43443,801.526,87928.44927536232,0.584337455,0.6996799807723215,0
333.0124213,247.8885463,65403,953.445,63968.0,0.66775371,0.756999834,0
466.249387,250.1043018,92321,1180.478,90178.0,0.843952802,0.752003469,0
286.2315627,180.4373603,41446,790.531,39509.0,0.776279027,0.722972478,0
286.5405586,208.7600423,47336,844.162,45928.0,0.684989217,0.699599385,0
333.7059198,169.3095334,45669,867.446,43461.0,0.861733321,0.677934111,0
328.4888612,275.8888648,72223,1039.551,69060.0,0.542783247,0.727023897,0
323.1744104,246.2883243,64553,997.264,61200.0,0.647469874,0.707449022,0
307.5327392,175.085568,43838,828.697,41809.0,0.822113695,0.697444367,0
382.2899916,288.7584072,88056,1139.446,85105.0,0.655334662,0.776944987,0
402.5264818,241.2834392,76702,1080.034,74254.0,0.800432782,0.726470473,0
322.5040186,176.7089727,46531,883.973,44367.0,0.836525515,0.732999603,0
288.6310651,226.6304906,52396,855.997,51180.0,0.619253764,0.737442725,0
377.616572,272.6713449,82949,1084.306,80101.0,0.691804118,0.725486822,0
408.9260276,273.8879417,89063,1120.019,87429.0,0.742565182,0.703574648,0
264.5151675,168.9830565,36516,750.365,34559.0,0.769339036,0.664187423,0
304.2844667,182.8110368,44714,814.68,43295.0,0.799406959,0.713838189,0
344.2908319,204.4966891,56526,931.43,54219.0,0.804490914,0.688495238,0
403.0839752,206.4846437,66419,1028.445,64670.0,0.858829168,0.75677257,0
292.8989067,248.4080201,58095,921.613,54983.0,0.529833692,0.725273711,0
401.072302,235.8289934,75563,1050.909,73193.0,0.808863683,0.740115679,0
400.4656882,265.928797,84531,1112.784,83071.0,0.747689152,0.718458106,0
331.4511469,206.7595988,55774,934.547,52243.0,0.781583108,0.714434188,0
342.2503611,249.5505,68078,993.455,66568.0,0.684358117,0.759917351,0
300.906335,185.8512318,44836,802.261,43743.0,0.786462407,0.670082721,0
291.1972864,203.0202207,48658,875.764,45723.0,0.716885111,0.648829289,0
418.4081341,207.825511,69356,1073.138,67798.0,0.867919298,0.691026582,0
308.3589121,208.8552452,51555,851.632,50445.0,0.735695738,0.723225806,0
411.6968203,231.7495984,76449,1071.612,74426.0,0.826515979,0.679453706,0
398.8445645,254.1729295,80799,1074.108,79252.0,0.770638009,0.705007428,0
304.1003495,191.2982735,46443,884.495,43901.0,0.777354334,0.648741706,0
366.0666742,192.013274,56450,968.729,54182.0,0.851391425,0.611417674,0
374.4662312,227.5389974,68018,1020.029,65469.0,0.794215984,0.714438491,0
340.4047822,204.3355331,55143,928.274,52836.0,0.799795765,0.817388614,0
452.8630128,297.0241867,108211,1254.861,104921.0,0.754864415,0.726297937,0
442.2460114,253.291155,90546,1184.04,87524.0,0.819738392,0.758650579,0
382.3576865,218.8887484,66825,1018.353,65123.0,0.819924857,0.764336518,0
308.2324435,227.2577315,55879,887.109,54842.0,0.67557273,0.73819523,0
452.7756953,245.2199818,86710,1179.024,84057.0,0.840641076,0.622017819,0
376.6624701,221.6551009,67510,1057.897,64364.0,0.808518015,0.654744466,0
316.4840294,234.2836291,58976,906.829,57741.0,0.672309707,0.712711069,0
354.2355512,182.3120807,52070,961.439,87928.44927536232,0.857392304,0.6996799807723215,0
305.298843,234.6612245,57724,926.095,55827.0,0.639696077,0.703287982,0
364.1030896,253.7969272,73265,1036.94,71464.0,0.717025543,0.715484271,0
411.2070534,303.2324524,99609,1223.904,96064.0,0.675434094,0.731331126,0
245.7557814,143.7108718,28607,678.815,26908.0,0.811198369,0.693487281,0
436.985567,271.5787847,94693,1183.447,92735.0,0.783428223,0.704122154,0
348.8811561,245.9761755,69233,1036.517,65740.0,0.709164675,0.740815867,0
323.1896072,172.5759261,44743,849.728,42256.0,0.845498789,0.698030924,0
392.9101168,284.1790677,89605,1122.16,87302.0,0.690568105,0.73824584,0
447.1345225,275.2161542,97865,1181.921,96277.0,0.788128405,0.704057157,0
441.5288902,248.3743168,87728,1169.983,84539.0,0.826775225,0.687577266,0
421.1693384,191.1698622,64406,1018.553,62835.0,0.891051301,0.786145031,0
325.2398678,208.9148245,54510,928.217,51683.0,0.766419171,0.728442565,0
297.8913729,201.5349368,48300,836.109,46810.0,0.736407405,0.721307939,0
270.5553766,220.1186723,46805,833.117,45160.0,0.581451809,0.686071949,0
354.1769124,252.529208,71849,1035.501,69726.0,0.701160962,0.734398534,0
312.6013291,198.7512989,50166,868.06,47839.0,0.771855496,0.702770596,0
332.4554716,235.429835,62329,933.366,60952.0,0.706057518,0.74359819,0
397.3381636,234.8282406,74242,1037.399,73046.0,0.806669001,0.690650883,0
328.9180154,198.2839196,52600,897.796,50530.0,0.797864438,0.681695537,0
274.0659935,185.4112735,40747,772.501,39275.0,0.736423765,0.712562139,0
333.9700499,222.2744566,58991,926.255,57676.0,0.746351424,0.688668657,0
301.3222176,186.9506295,45021,818.873,43725.0,0.784258452,0.697068248,0
418.6985723,216.5960537,72363,1061.321,70699.0,0.855799392,0.728075054,0
319.1919279,230.7099964,58879,916.396,56518.0,0.691063598,0.718647085,0
376.3751871,208.7278098,63997,998.47,61289.0,0.832134559,0.63947956,0
394.3975005,203.1386868,64722,1004.349,62401.0,0.857153654,0.740084919,0
393.716176,265.8146124,84964,1187.338,81572.0,0.737687128,0.698270844,0
336.5840696,227.9495391,60648,916.044,59822.0,0.735758503,0.700286801,0
313.479956,218.6686172,55147,882.669,53633.0,0.716534018,0.728432118,0
261.5543311,167.7084908,35794,751.413,33565.0,0.767374275,0.68155052,0
349.0264129,226.8031,63504,974.079,61235.0,0.760091178,0.718720657,0
362.6408695,279.0908401,80355,1071.385,78991.0,0.638518237,0.708897225,0
338.5866405,257.3438202,69844,1006.22,66998.0,0.649860993,0.757604541,0
318.125407,200.12212,51368,881.836,49242.0,0.777351277,0.658456354,0
303.5552029,199.4459327,48077,847.792,46742.0,0.753861393,0.70526284,0
384.9699031,289.4539006,88336,1094.59,87036.0,0.659291894,0.727896163,0
387.7628358,325.7371661,100682,1193.908,98485.0,0.54252098,0.729864528,0
406.9762258,255.2178271,81976,1110.378,79274.0,0.778932753,0.708385459,0
339.7334965,234.0242375,64027,975.553,61377.0,0.724907214,0.705612526,0
319.7903082,178.6479431,45872,842.121,44247.0,0.829409642,0.677637221,0
351.396481,209.8812282,59225,940.413,57310.0,0.80203462,0.699832704,0
451.5261542,280.2261534,99256,1255.245,95347.0,0.784111496,0.674956111,0
421.1618485,241.6404129,81442,1102.423,78982.0,0.819032478,0.753436549,0
310.7243688,192.9038367,48183,850.782,46397.0,0.783953309,0.655278582,0
392.6515582,246.0756721,77118,1073.768,75314.0,0.779258691,0.704712179,0
413.4963654,246.4047067,81839,1113.607,79100.0,0.803054658,0.655148423,0
455.9715909,273.0538098,99561,1212.667,97026.0,0.800869044,0.671204732,0
251.8477358,208.4681478,41594,777.663,39941.0,0.561090145,0.70757157,0
352.1907699,290.8275329,81463,1073.251,79408.0,0.56401133,0.792771926,0
449.4545811,232.3255064,84460,1176.305,80437.0,0.856042518,0.674235757,0
354.9636669,254.4527709,71843,1051.02,69302.0,0.697235919,0.701153379,0
345.4854484,222.3818455,60701,948.233,58741.0,0.765295307,0.714819412,0
336.1488879,204.3070754,55288,922.011,53270.0,0.794099752,0.693692051,0
302.3473906,213.3645111,52250,877.43,49715.0,0.708517498,0.650107229,0
393.214664,212.9548238,67701,1014.789,64875.0,0.840653105,0.77052354,0
448.1210966,276.607844,99085,1259.451,94063.0,0.786758156,0.70929382,0
330.0249642,221.9197863,58973,919.044,57303.0,0.740157695,0.716762355,0
413.0345598,261.6430865,86242,1144.973,84129.0,0.773771049,0.713834797,0
364.7840178,218.5661729,63724,981.059,61967.0,0.800624837,0.687300355,0
409.486907,292.9160989,96072,1174.166,93879.0,0.698792225,0.767668921,0
323.8592139,175.1857446,46785,877.02,43345.0,0.841066464,0.649275753,0
348.2887882,232.8200404,63897,979.447,62343.0,0.743740567,0.705620699,0
227.2937917,191.1090383,34787,699.415,33662.0,0.54134302,0.792998657,0
358.1989179,240.7826944,68732,1006.375,66797.0,0.740366108,0.697662517,0
368.3727265,198.7746557,59040,973.599,56837.0,0.841920242,0.634965144,0
365.8369921,307.9116981,89581,1099.568,87937.0,0.54000213,0.711009953,0
368.4507096,243.9751621,72585,1040.716,69846.0,0.749358072,0.676723637,0
381.6717342,231.5281935,71336,1067.692,68931.0,0.794994961,0.679310549,0
327.1109948,199.5409197,52462,875.267,50649.0,0.792393852,0.766294481,0
290.7535562,258.3843539,60254,908.357,58460.0,0.458544698,0.774756149,0
326.2987214,264.4148773,67971,998.793,65999.0,0.585951613,0.676864225,0
340.9827093,289.15047,79230,1065.191,75799.0,0.530009681,0.741100324,0
311.5249871,197.090849,49237,857.776,47771.0,0.774425873,0.683409393,0
397.902945,235.5598942,74803,1073.916,72718.0,0.805935469,0.746867425,0
346.0510824,275.5139073,76355,1050.012,73499.0,0.605079015,0.73124602,0
421.8829433,254.3101831,86319,1168.247,83490.0,0.797893855,0.70994898,0
429.770355,265.6902361,90715,1162.877,88745.0,0.786009488,0.752063524,0
391.8675067,239.6017637,74825,1046.52,73311.0,0.791294159,0.689966401,0
331.0863197,216.5794558,57109,957.132,53890.0,0.756366569,0.704444444,0
364.2307798,265.8668635,77541,1075.792,75329.0,0.683510499,0.723079729,0
383.1890177,233.3566734,70360,1030.869,67883.0,0.793181118,0.697810444,0
443.5159353,258.9467393,91201,1179.694,89235.0,0.811861615,0.655190643,0
297.6969009,226.2519485,53588,862.778,52508.0,0.649914023,0.756163594,0
293.5806697,243.4806344,57633,900.109,55770.0,0.558731929,0.740165631,0
326.0111541,278.1026598,72330,993.05,70941.0,0.521834977,0.76010929,0
267.5537786,173.5251032,37418,750.909,35237.0,0.761162183,0.706832223,0
337.0434753,231.8092351,62511,966.438,59729.0,0.725926293,0.683711081,0
388.4547229,224.7316909,70347,1042.257,68253.0,0.815662968,0.746130132,0
297.7657247,241.9344257,58178,915.496,56327.0,0.582962247,0.727739018,0
387.5169377,326.8987235,100747,1176.6,98935.0,0.537014933,0.740420596,0
338.4814606,193.0052021,52619,909.681,49336.0,0.821499608,0.656552752,0
366.9648423,227.7716147,66125,981.544,64380.0,0.784055626,0.664375716,0
277.3532801,216.2720505,48457,820.106,46601.0,0.626064816,0.761653373,0
316.841636,167.3283344,42965,846.833,41050.0,0.849173815,0.641185842,0
268.1253606,199.6354013,42505,798.515,41283.0,0.667555617,0.732383622,0
396.8075663,251.9449198,79970,1100.836,77587.0,0.772569894,0.703864647,0
342.5767105,245.7320369,66649,997.989,64717.0,0.696759162,0.66254095,0
347.7500583,297.6406265,82552,1063.868,81021.0,0.517134931,0.757559607,0
311.3447951,208.3178983,51743,873.777,50570.0,0.74318078,0.720863268,0
383.8002498,208.1687832,64346,1054.198,60449.0,0.840127895,0.67634488,0
293.408498,247.7165958,58143,904.508,56709.0,0.535914821,0.778285573,0
331.5384446,253.2429662,66783,975.425,65396.0,0.645403364,0.764829716,0
339.6034558,227.7259242,62130,946.487,60313.0,0.741851492,0.726680161,0
393.3989966,228.722883,72170,1066.388,69317.0,0.813616588,0.661674303,0
320.8119081,235.3860453,60597,927.048,58857.0,0.679452185,0.690364202,0
355.310549,270.7408973,76287,1048.675,74728.0,0.647596035,0.766676926,0
353.0016249,219.6829418,61834,978.631,59970.0,0.782756248,0.755822747,0
311.6445775,238.6419206,59943,952.023,57127.0,0.643138024,0.693625546,0
281.4314214,224.4858963,50672,845.128,49175.0,0.603110639,0.727613045,0
323.1525189,191.6109615,49187,860.402,47851.0,0.805244577,0.773237024,0
418.5556402,274.9231996,92636,1196.03,89051.0,0.754031829,0.738675293,0
267.7377387,170.8372462,37747,754.366,34977.0,0.769972704,0.669480333,0
391.227169,245.5420203,77508,1063.377,74763.0,0.778519786,0.686113099,0
360.0734473,282.7390316,81032,1045.658,79661.0,0.619209281,0.779156886,0
358.3657191,189.2067438,54649,929.471,52547.0,0.849262336,0.703402763,0
354.43108,207.5949862,59307,953.496,57227.0,0.810518333,0.649981827,0
390.707154,235.6868033,73002,1034.183,71266.0,0.797566261,0.66062887,0
392.9101168,284.1790677,89605,1122.16,87302.0,0.690568105,0.73824584,0
294.624132,197.5565774,47486,849.225,44460.0,0.741875489,0.647425443,0
353.0016249,219.6829418,61834,978.631,59970.0,0.782756248,0.755822747,0
339.1147492,206.6458262,56175,922.878,54428.0,0.792887194,0.723391813,0
344.2908319,204.4966891,56526,931.43,54219.0,0.804490914,0.688495238,0
436.985567,271.5787847,94693,1183.447,92735.0,0.783428223,0.704122154,0
336.1488879,204.3070754,55288,922.011,53270.0,0.794099752,0.693692051,0
373.9240984,233.2332051,71102,1024.993,67718.0,0.781628075,0.736994471,0
317.3482375,211.0255917,53531,895.04,51145.0,0.746874181,0.710051367,0
442.2460114,253.291155,90546,1184.04,87524.0,0.819738392,0.758650579,0
328.6476055,202.5088754,52903,896.728,51220.0,0.787598712,0.692470967,0
366.9648423,227.7716147,66125,981.544,64380.0,0.784055626,0.664375716,0
393.716176,265.8146124,84964,1187.338,81572.0,0.737687128,0.698270844,0
455.9715909,273.0538098,99561,1212.667,97026.0,0.800869044,0.671204732,0
296.4930361,206.2251984,49089,840.545,47602.0,0.718479434,0.721187789,0
306.5739068,204.2806212,50298,848.422,48693.0,0.745653394,0.740127679,0
